slug,old_url,new_slug,new_url,category,hub,file_path,content_length
"18-4-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-4-kg-to-pounds","conversions/kg-to-pounds/18-4-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-4-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-4-kg-to-pounds.md",14707
"18-5-kg-to-pounds-b97c9","https://www.airfryerrecipe.co.uk/blog/18-5-kg-to-pounds-b97c9","conversions/kg-to-pounds/18-5-kg-to-pounds-b97c9","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-5-kg-to-pounds-b97c9","conversions","kg-to-pounds","src\content\blog\18-5-kg-to-pounds-b97c9.md",14287
"18-5-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-5-kg-to-pounds","conversions/kg-to-pounds/18-5-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-5-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-5-kg-to-pounds.md",16174
"18-6-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-6-kg-to-pounds","conversions/kg-to-pounds/18-6-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-6-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-6-kg-to-pounds.md",15780
"18-7-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-7-kg-to-pounds","conversions/kg-to-pounds/18-7-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-7-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-7-kg-to-pounds.md",18199
"18-75-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-75-kg-to-pounds","conversions/kg-to-pounds/18-75-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-75-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-75-kg-to-pounds.md",16568
"18-8-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-8-kg-to-pounds","conversions/kg-to-pounds/18-8-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-8-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-8-kg-to-pounds.md",15664
"18-9-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-9-kg-to-pounds","conversions/kg-to-pounds/18-9-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-9-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-9-kg-to-pounds.md",15081
"18-kg-to-pounds-03e18","https://www.airfryerrecipe.co.uk/blog/18-kg-to-pounds-03e18","conversions/kg-to-pounds/18-kg-to-pounds-03e18","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-kg-to-pounds-03e18","conversions","kg-to-pounds","src\content\blog\18-kg-to-pounds-03e18.md",16596
"18-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/18-kg-to-pounds","conversions/kg-to-pounds/18-kg-to-pounds","https://www.airfryerrecipe.co.uk/blog/conversions/kg-to-pounds/18-kg-to-pounds","conversions","kg-to-pounds","src\content\blog\18-kg-to-pounds.md",18472
"180-c-to-f","https://www.airfryerrecipe.co.uk/blog/180-c-to-f","conversions/celsius-to-fahrenheit/180-c-to-f","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fahrenheit/180-c-to-f","conversions","celsius-to-fahrenheit","src\content\blog\180-c-to-f.md",8096
"180-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/180-c-to-fan-oven","conversions/celsius-to-fan-oven/180-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/180-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\180-c-to-fan-oven.md",10838
"180-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/180-c-to-gas-mark","conversions/celsius-to-gas-mark/180-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/180-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\180-c-to-gas-mark.md",9656
"180-f-to-c","https://www.airfryerrecipe.co.uk/blog/180-f-to-c","conversions/fahrenheit-to-celsius/180-f-to-c","https://www.airfryerrecipe.co.uk/blog/conversions/fahrenheit-to-celsius/180-f-to-c","conversions","fahrenheit-to-celsius","src\content\blog\180-f-to-c.md",8417
"180-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/180-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/180-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/180-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\180-fan-oven-to-conventional-oven-conversion-fahrenheit.md",11627
"180-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/180-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/180-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/180-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\180-fan-oven-to-conventional-oven-conversion.md",10992
"181-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/181-c-to-fan-oven","conversions/celsius-to-fan-oven/181-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/181-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\181-c-to-fan-oven.md",12156
"181-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/181-c-to-gas-mark","conversions/celsius-to-gas-mark/181-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/181-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\181-c-to-gas-mark.md",10505
"181-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/181-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/181-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/181-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\181-fan-oven-to-conventional-oven-conversion-fahrenheit.md",11269
"181-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/181-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/181-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/181-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\181-fan-oven-to-conventional-oven-conversion.md",12006
"182-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/182-c-to-fan-oven","conversions/celsius-to-fan-oven/182-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/182-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\182-c-to-fan-oven.md",10494
"182-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/182-c-to-gas-mark","conversions/celsius-to-gas-mark/182-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/182-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\182-c-to-gas-mark.md",10060
"182-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/182-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/182-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/182-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\182-fan-oven-to-conventional-oven-conversion-fahrenheit.md",10926
"182-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/182-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/182-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/182-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\182-fan-oven-to-conventional-oven-conversion.md",10229
"183-c-to-f","https://www.airfryerrecipe.co.uk/blog/183-c-to-f","conversions/celsius-to-fahrenheit/183-c-to-f","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fahrenheit/183-c-to-f","conversions","celsius-to-fahrenheit","src\content\blog\183-c-to-f.md",8072
"183-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/183-c-to-fan-oven","conversions/celsius-to-fan-oven/183-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/183-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\183-c-to-fan-oven.md",10660
"183-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/183-c-to-gas-mark","conversions/celsius-to-gas-mark/183-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/183-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\183-c-to-gas-mark.md",9779
"183-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/183-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/183-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/183-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\183-fan-oven-to-conventional-oven-conversion-fahrenheit.md",11129
"183-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/183-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/183-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/183-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\183-fan-oven-to-conventional-oven-conversion.md",10799
"184-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/184-c-to-fan-oven","conversions/celsius-to-fan-oven/184-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/184-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\184-c-to-fan-oven.md",11500
"184-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/184-c-to-gas-mark","conversions/celsius-to-gas-mark/184-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/184-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\184-c-to-gas-mark.md",9492
"184-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/184-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/184-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/184-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\184-fan-oven-to-conventional-oven-conversion-fahrenheit.md",11558
"184-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/184-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/184-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/184-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\184-fan-oven-to-conventional-oven-conversion.md",11643
"185-c-to-f","https://www.airfryerrecipe.co.uk/blog/185-c-to-f","conversions/celsius-to-fahrenheit/185-c-to-f","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fahrenheit/185-c-to-f","conversions","celsius-to-fahrenheit","src\content\blog\185-c-to-f.md",7971
"185-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/185-c-to-fan-oven","conversions/celsius-to-fan-oven/185-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/185-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\185-c-to-fan-oven.md",9947
"185-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/185-c-to-gas-mark","conversions/celsius-to-gas-mark/185-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/185-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\185-c-to-gas-mark.md",10757
"185-f-to-c","https://www.airfryerrecipe.co.uk/blog/185-f-to-c","conversions/fahrenheit-to-celsius/185-f-to-c","https://www.airfryerrecipe.co.uk/blog/conversions/fahrenheit-to-celsius/185-f-to-c","conversions","fahrenheit-to-celsius","src\content\blog\185-f-to-c.md",8058
"185-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/185-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/185-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/185-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\185-fan-oven-to-conventional-oven-conversion-fahrenheit.md",11069
"185-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/185-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/185-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/185-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\185-fan-oven-to-conventional-oven-conversion.md",10460
"186-c-to-f","https://www.airfryerrecipe.co.uk/blog/186-c-to-f","conversions/celsius-to-fahrenheit/186-c-to-f","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fahrenheit/186-c-to-f","conversions","celsius-to-fahrenheit","src\content\blog\186-c-to-f.md",8073
"186-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/186-c-to-fan-oven","conversions/celsius-to-fan-oven/186-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/186-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\186-c-to-fan-oven.md",9862
"186-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/186-c-to-gas-mark","conversions/celsius-to-gas-mark/186-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/186-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\186-c-to-gas-mark.md",9635
"186-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/186-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/186-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/186-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\186-fan-oven-to-conventional-oven-conversion-fahrenheit.md",10410
"186-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/186-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/186-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/186-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\186-fan-oven-to-conventional-oven-conversion.md",10976
"187-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/187-c-to-fan-oven","conversions/celsius-to-fan-oven/187-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/187-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\187-c-to-fan-oven.md",11096
"187-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/187-c-to-gas-mark","conversions/celsius-to-gas-mark/187-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/187-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\187-c-to-gas-mark.md",9294
"187-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/187-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/187-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/187-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\187-fan-oven-to-conventional-oven-conversion-fahrenheit.md",11490
"187-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/187-fan-oven-to-conventional-oven-conversion","conversions/fan-oven-to-conventional-oven/187-fan-oven-to-conventional-oven-conversion","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-conventional-oven/187-fan-oven-to-conventional-oven-conversion","conversions","fan-oven-to-conventional-oven","src\content\blog\187-fan-oven-to-conventional-oven-conversion.md",10621
"188-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/188-c-to-fan-oven","conversions/celsius-to-fan-oven/188-c-to-fan-oven","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-fan-oven/188-c-to-fan-oven","conversions","celsius-to-fan-oven","src\content\blog\188-c-to-fan-oven.md",10888
"188-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/188-c-to-gas-mark","conversions/celsius-to-gas-mark/188-c-to-gas-mark","https://www.airfryerrecipe.co.uk/blog/conversions/celsius-to-gas-mark/188-c-to-gas-mark","conversions","celsius-to-gas-mark","src\content\blog\188-c-to-gas-mark.md",9419
"188-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/188-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions/fan-oven-to-fahrenheit/188-fan-oven-to-conventional-oven-conversion-fahrenheit","https://www.airfryerrecipe.co.uk/blog/conversions/fan-oven-to-fahrenheit/188-fan-oven-to-conventional-oven-conversion-fahrenheit","conversions","fan-oven-to-fahrenheit","src\content\blog\188-fan-oven-to-conventional-oven-conversion-fahrenheit.md",12956
